90DayFiance,iasip,24
iasip,iasip,1
iasip,iasip,3
90DayFiance,iasip,7
90DayFiance,90DayFiance,7
iasip,iasip,3
90DayFiance,iasip,1
90DayFiance,90DayFiance,3
iasip,90DayFiance,10
90DayFiance,90DayFiance,3
iasip,90DayFiance,14
90DayFiance,90DayFiance,2
90DayFiance,90DayFiance,24
90DayFiance,iasip,2
90DayFiance,90DayFiance,7
90DayFiance,90DayFiance,2
90DayFiance,iasip,6
90DayFiance,iasip,2
90DayFiance,iasip,0
90DayFiance,90DayFiance,115
90DayFiance,90DayFiance,1
iasip,90DayFiance,56
90DayFiance,iasip,8
90DayFiance,iasip,16
90DayFiance,90DayFiance,207
90DayFiance,iasip,2
90DayFiance,iasip,56
90DayFiance,iasip,1
90DayFiance,90DayFiance,46
90DayFiance,90DayFiance,4
90DayFiance,90DayFiance,88
90DayFiance,90DayFiance,14
90DayFiance,90DayFiance,1
90DayFiance,iasip,74
90DayFiance,90DayFiance,1
90DayFiance,iasip,217
90DayFiance,90DayFiance,15
90DayFiance,90DayFiance,45
90DayFiance,90DayFiance,3
iasip,iasip,17
90DayFiance,iasip,3
90DayFiance,90DayFiance,46
90DayFiance,90DayFiance,3
iasip,iasip,2
iasip,iasip,1
90DayFiance,90DayFiance,1
90DayFiance,iasip,1
90DayFiance,iasip,-2
90DayFiance,90DayFiance,2
90DayFiance,90DayFiance,2
iasip,90DayFiance,1
90DayFiance,iasip,1
90DayFiance,90DayFiance,241
90DayFiance,iasip,237
90DayFiance,90DayFiance,63
90DayFiance,90DayFiance,3
90DayFiance,90DayFiance,4
iasip,90DayFiance,18
iasip,90DayFiance,18
90DayFiance,90DayFiance,4
iasip,90DayFiance,-5
iasip,90DayFiance,3
90DayFiance,90DayFiance,2
90DayFiance,90DayFiance,8
90DayFiance,iasip,2
iasip,iasip,-5
90DayFiance,iasip,3
90DayFiance,90DayFiance,5
90DayFiance,iasip,-15
90DayFiance,90DayFiance,8
90DayFiance,iasip,15
90DayFiance,90DayFiance,20
90DayFiance,iasip,11
iasip,iasip,3
90DayFiance,90DayFiance,11
90DayFiance,90DayFiance,42
iasip,iasip,5
90DayFiance,90DayFiance,1
90DayFiance,90DayFiance,2
iasip,iasip,2
90DayFiance,90DayFiance,2
90DayFiance,90DayFiance,6
90DayFiance,iasip,14
90DayFiance,90DayFiance,6
iasip,90DayFiance,16
90DayFiance,90DayFiance,2
iasip,90DayFiance,1
90DayFiance,iasip,1
iasip,iasip,98
iasip,iasip,3
90DayFiance,iasip,1
iasip,iasip,3
iasip,iasip,0
iasip,iasip,3
90DayFiance,iasip,5
90DayFiance,iasip,1
90DayFiance,iasip,18
90DayFiance,iasip,23
90DayFiance,iasip,5
90DayFiance,90DayFiance,2
iasip,90DayFiance,2
90DayFiance,90DayFiance,3
iasip,iasip,1
iasip,iasip,15
90DayFiance,iasip,102
90DayFiance,iasip,2
90DayFiance,90DayFiance,4
90DayFiance,90DayFiance,6
90DayFiance,90DayFiance,1
iasip,90DayFiance,6
iasip,90DayFiance,3
90DayFiance,90DayFiance,3
90DayFiance,iasip,18
90DayFiance,iasip,4
90DayFiance,iasip,3
90DayFiance,90DayFiance,84
90DayFiance,90DayFiance,45
90DayFiance,90DayFiance,10
90DayFiance,iasip,2
iasip,iasip,2
iasip,iasip,22
iasip,iasip,4
iasip,90DayFiance,4
90DayFiance,90DayFiance,1
90DayFiance,iasip,9
iasip,iasip,2
90DayFiance,iasip,1
90DayFiance,iasip,1
iasip,90DayFiance,8
iasip,iasip,5
90DayFiance,90DayFiance,2
90DayFiance,iasip,6
90DayFiance,90DayFiance,16
90DayFiance,iasip,13
iasip,iasip,2
iasip,90DayFiance,21
iasip,90DayFiance,4
iasip,iasip,21
iasip,iasip,1
90DayFiance,iasip,1
90DayFiance,90DayFiance,9
iasip,iasip,6
90DayFiance,90DayFiance,11
90DayFiance,iasip,5
90DayFiance,90DayFiance,1
90DayFiance,90DayFiance,1
iasip,iasip,111
90DayFiance,90DayFiance,15
90DayFiance,iasip,3
90DayFiance,iasip,2713
iasip,iasip,0
90DayFiance,iasip,6
iasip,90DayFiance,1
90DayFiance,iasip,94
90DayFiance,90DayFiance,4
iasip,iasip,4
90DayFiance,iasip,21
iasip,iasip,147
iasip,90DayFiance,2
90DayFiance,90DayFiance,1
90DayFiance,90DayFiance,68
90DayFiance,90DayFiance,4
90DayFiance,iasip,3
90DayFiance,90DayFiance,2
iasip,iasip,2
90DayFiance,iasip,4
iasip,90DayFiance,8
iasip,90DayFiance,48
90DayFiance,90DayFiance,1
90DayFiance,90DayFiance,135
90DayFiance,iasip,4
90DayFiance,90DayFiance,14
90DayFiance,90DayFiance,1
90DayFiance,iasip,1
90DayFiance,iasip,186
90DayFiance,iasip,11
90DayFiance,90DayFiance,10
90DayFiance,90DayFiance,4
90DayFiance,iasip,11
90DayFiance,iasip,4
90DayFiance,iasip,7
90DayFiance,90DayFiance,4
90DayFiance,90DayFiance,98
90DayFiance,iasip,1
iasip,90DayFiance,14
90DayFiance,iasip,1
90DayFiance,iasip,1
90DayFiance,90DayFiance,3
iasip,90DayFiance,4
iasip,iasip,2
iasip,iasip,4
iasip,iasip,1
iasip,90DayFiance,1
90DayFiance,90DayFiance,11
90DayFiance,90DayFiance,7
iasip,90DayFiance,1
90DayFiance,90DayFiance,2
90DayFiance,90DayFiance,5
90DayFiance,iasip,374
90DayFiance,iasip,4
90DayFiance,iasip,1
90DayFiance,90DayFiance,6
90DayFiance,90DayFiance,9
90DayFiance,iasip,1
iasip,90DayFiance,2
90DayFiance,90DayFiance,1
90DayFiance,iasip,1
90DayFiance,90DayFiance,4
90DayFiance,90DayFiance,2
90DayFiance,90DayFiance,2
iasip,iasip,19
90DayFiance,iasip,2
90DayFiance,90DayFiance,4
90DayFiance,90DayFiance,27
90DayFiance,90DayFiance,13
90DayFiance,90DayFiance,232
90DayFiance,90DayFiance,3
90DayFiance,90DayFiance,9
iasip,iasip,59
90DayFiance,90DayFiance,232
90DayFiance,iasip,1
iasip,iasip,1
iasip,90DayFiance,-1
90DayFiance,iasip,2
iasip,90DayFiance,18
iasip,iasip,-2
iasip,90DayFiance,28
90DayFiance,90DayFiance,2
90DayFiance,90DayFiance,6
iasip,iasip,3
90DayFiance,90DayFiance,89
90DayFiance,iasip,46
iasip,iasip,177
90DayFiance,90DayFiance,-64
90DayFiance,iasip,2
90DayFiance,iasip,8
90DayFiance,90DayFiance,1
90DayFiance,90DayFiance,13
90DayFiance,iasip,-9
90DayFiance,iasip,2
90DayFiance,90DayFiance,1
90DayFiance,90DayFiance,1
90DayFiance,iasip,1
iasip,90DayFiance,25
90DayFiance,90DayFiance,124
90DayFiance,iasip,2
90DayFiance,iasip,25
90DayFiance,90DayFiance,7
90DayFiance,90DayFiance,7
iasip,iasip,5
90DayFiance,iasip,48
90DayFiance,90DayFiance,23
iasip,90DayFiance,-1
90DayFiance,90DayFiance,1
90DayFiance,90DayFiance,25
iasip,iasip,2
90DayFiance,90DayFiance,1
90DayFiance,iasip,1
90DayFiance,90DayFiance,20
iasip,90DayFiance,2
iasip,iasip,2
iasip,90DayFiance,2
90DayFiance,90DayFiance,2
iasip,iasip,8
90DayFiance,90DayFiance,4
iasip,iasip,2
90DayFiance,90DayFiance,-1
90DayFiance,90DayFiance,1
90DayFiance,90DayFiance,15
iasip,iasip,1
iasip,90DayFiance,1
90DayFiance,iasip,1
90DayFiance,iasip,-2
90DayFiance,iasip,6
iasip,90DayFiance,35
90DayFiance,iasip,1
90DayFiance,iasip,-1
90DayFiance,iasip,58
90DayFiance,iasip,13
90DayFiance,90DayFiance,6
90DayFiance,90DayFiance,2
90DayFiance,iasip,9
iasip,iasip,-2
iasip,iasip,520
90DayFiance,iasip,1
iasip,iasip,2
iasip,iasip,52
90DayFiance,iasip,1
90DayFiance,iasip,1
90DayFiance,90DayFiance,3
90DayFiance,90DayFiance,3
90DayFiance,90DayFiance,43
90DayFiance,iasip,4
90DayFiance,iasip,262
iasip,90DayFiance,11
90DayFiance,90DayFiance,39
90DayFiance,90DayFiance,1
90DayFiance,iasip,5
90DayFiance,90DayFiance,2
90DayFiance,iasip,91
90DayFiance,90DayFiance,5
90DayFiance,90DayFiance,3
90DayFiance,iasip,7
90DayFiance,90DayFiance,6
90DayFiance,iasip,1
90DayFiance,iasip,34
90DayFiance,90DayFiance,4
90DayFiance,iasip,1
iasip,iasip,21
90DayFiance,90DayFiance,3
iasip,iasip,23
90DayFiance,90DayFiance,1
90DayFiance,90DayFiance,9
iasip,iasip,1
90DayFiance,iasip,43
90DayFiance,iasip,-7
90DayFiance,90DayFiance,1
90DayFiance,90DayFiance,20
iasip,iasip,2
90DayFiance,iasip,1
90DayFiance,iasip,11
90DayFiance,90DayFiance,2
iasip,iasip,29
90DayFiance,iasip,3
iasip,90DayFiance,2
90DayFiance,iasip,2
iasip,90DayFiance,3
90DayFiance,90DayFiance,266
90DayFiance,90DayFiance,6
90DayFiance,90DayFiance,8
90DayFiance,iasip,36
90DayFiance,iasip,2
90DayFiance,iasip,1
90DayFiance,90DayFiance,148
90DayFiance,iasip,2
iasip,iasip,13
iasip,iasip,1
90DayFiance,iasip,8
90DayFiance,90DayFiance,2
90DayFiance,iasip,5
90DayFiance,iasip,562
iasip,iasip,1
90DayFiance,iasip,18
iasip,90DayFiance,2
iasip,90DayFiance,33
90DayFiance,90DayFiance,1
iasip,90DayFiance,3
90DayFiance,90DayFiance,3
90DayFiance,90DayFiance,2
iasip,iasip,3
iasip,iasip,4
90DayFiance,90DayFiance,2
90DayFiance,90DayFiance,2
90DayFiance,iasip,761
90DayFiance,90DayFiance,55
90DayFiance,iasip,1
90DayFiance,90DayFiance,1
90DayFiance,iasip,76
iasip,iasip,5
90DayFiance,iasip,2
90DayFiance,90DayFiance,2
iasip,iasip,1
iasip,90DayFiance,2
90DayFiance,90DayFiance,10
90DayFiance,iasip,34
90DayFiance,90DayFiance,1
90DayFiance,iasip,2
90DayFiance,iasip,118
iasip,90DayFiance,5
90DayFiance,iasip,1
iasip,iasip,3
90DayFiance,90DayFiance,24
iasip,iasip,4
iasip,90DayFiance,3
iasip,iasip,46
iasip,iasip,1
90DayFiance,90DayFiance,12
90DayFiance,90DayFiance,14
90DayFiance,90DayFiance,32
90DayFiance,iasip,2
90DayFiance,90DayFiance,2
90DayFiance,iasip,5
90DayFiance,90DayFiance,3
90DayFiance,90DayFiance,1
90DayFiance,iasip,1
iasip,iasip,18
90DayFiance,90DayFiance,2
iasip,iasip,1023
90DayFiance,iasip,42
90DayFiance,90DayFiance,11
iasip,iasip,3
90DayFiance,iasip,3
iasip,iasip,16
90DayFiance,90DayFiance,2
iasip,iasip,203
90DayFiance,90DayFiance,1
90DayFiance,iasip,1
iasip,iasip,1
90DayFiance,90DayFiance,1
90DayFiance,90DayFiance,71
iasip,90DayFiance,6
90DayFiance,iasip,3
90DayFiance,90DayFiance,-7
90DayFiance,90DayFiance,4
90DayFiance,90DayFiance,1
iasip,iasip,3
90DayFiance,90DayFiance,2
iasip,iasip,12
90DayFiance,90DayFiance,56
iasip,iasip,370
iasip,iasip,4
90DayFiance,iasip,9
90DayFiance,iasip,13
90DayFiance,90DayFiance,0
90DayFiance,iasip,1
90DayFiance,90DayFiance,2
90DayFiance,90DayFiance,2
90DayFiance,90DayFiance,2
90DayFiance,iasip,63
90DayFiance,90DayFiance,124
90DayFiance,90DayFiance,44
90DayFiance,90DayFiance,1
90DayFiance,iasip,4
90DayFiance,iasip,30
90DayFiance,90DayFiance,2
iasip,iasip,-4
90DayFiance,90DayFiance,69
90DayFiance,90DayFiance,18
90DayFiance,90DayFiance,2
90DayFiance,90DayFiance,103
iasip,iasip,182
90DayFiance,90DayFiance,3
iasip,iasip,1
90DayFiance,iasip,3
90DayFiance,iasip,1
90DayFiance,90DayFiance,2
90DayFiance,90DayFiance,1
90DayFiance,90DayFiance,2
90DayFiance,iasip,6
90DayFiance,90DayFiance,1
90DayFiance,90DayFiance,2
90DayFiance,iasip,1
iasip,iasip,1
90DayFiance,90DayFiance,13
iasip,iasip,1
90DayFiance,90DayFiance,105
90DayFiance,90DayFiance,3
90DayFiance,iasip,23
iasip,iasip,-6
90DayFiance,90DayFiance,90
90DayFiance,90DayFiance,11
90DayFiance,iasip,3
iasip,90DayFiance,4
iasip,iasip,1
90DayFiance,90DayFiance,71
90DayFiance,90DayFiance,1
90DayFiance,90DayFiance,3
90DayFiance,iasip,4
90DayFiance,iasip,94
iasip,iasip,6
90DayFiance,90DayFiance,4
90DayFiance,90DayFiance,-36
iasip,iasip,12
90DayFiance,90DayFiance,5
90DayFiance,iasip,2
90DayFiance,90DayFiance,1
90DayFiance,90DayFiance,4
90DayFiance,iasip,4
90DayFiance,90DayFiance,2
90DayFiance,iasip,6
iasip,iasip,2
iasip,90DayFiance,1
90DayFiance,90DayFiance,8
90DayFiance,90DayFiance,6
iasip,iasip,39
90DayFiance,90DayFiance,615
90DayFiance,90DayFiance,2
90DayFiance,90DayFiance,10
90DayFiance,iasip,2
90DayFiance,90DayFiance,4
90DayFiance,iasip,-1
90DayFiance,iasip,5
iasip,iasip,2
90DayFiance,90DayFiance,9
90DayFiance,iasip,1
90DayFiance,90DayFiance,4
90DayFiance,90DayFiance,31
iasip,iasip,41
90DayFiance,iasip,59
iasip,iasip,2
90DayFiance,iasip,7
90DayFiance,90DayFiance,3
iasip,90DayFiance,2
90DayFiance,iasip,3
iasip,90DayFiance,16
90DayFiance,iasip,61
90DayFiance,90DayFiance,20
90DayFiance,90DayFiance,37
iasip,iasip,2
90DayFiance,90DayFiance,1
iasip,iasip,2
90DayFiance,iasip,3
90DayFiance,iasip,34
